time in h,cXL in g/l,cS1L in g/l,cS2L in g/l,cS3L in g/l,qXpX in 1/h,pO2 in %,NSt in rpm,FnG in l/min,FnAIR in l/min,FnO2 in l/min,FnN2 in l/min,FnCO2 in l/min,pHL in -,thetaL in °C,pG in pa,xOGin in -,xOG in -,xCG in -,xOL in -,cOL in g/l,RQ in mol/mol,QO2max in g/(lh),QCO2max in g/(lh),OTR in g/(lh),CTR in g/(lh),OUR in g/(lh),kLa in 1/h,Vacid in l,Vbase in l,AAF in l,VL in l,VT1 in l,VT2 in l,FT1 in l/h,FT2 in l/h,pHLm in -,thetaLm in °C,pO2m in %,FR1 in l/h,cS1Lm in g/l,cS2Lm in g/l,cS3Lm in g/l
0.00555555555555556,3.00508408892609,9.9881641359242,0,8.70791021728468e-05,0.403165401540587,87.0170326516226,450,7.5,7.5,0,0,0,7.31413473856787,32.0112829135191,151330,0.2094,0.207418244513374,0.00185679450989417,0.157600023462441,0.00816120489428052,0.0001,64.2441557101465,88.3369408671007,0.204696955671263,0.00924677579707537,0.974040965691235,92.4612302829869,0.00111111111110951,0,0,10.00125,0.998750000000002,1,0.25,0,7.49999998791279,32.000000000344,99.9999998829805,0,9.99999999993501,NaN,NaN
0.00611111111111111,3.00571550577112,9.98671059372202,0,0.000102140675585947,0.402300814654443,83.6223689889091,450,7.5,7.5,0,0,0,7.31156710961181,32.01222545563,151330,0.2094,0.206872844853384,0.00190326130301782,0.149316322626766,0.00773368125549276,0.0001,64.2432635417272,88.3357141014515,0.246401603399325,0.00883266059849251,0.972345440306108,92.4606055712783,0.0012499999999982,0,0,10.0013888888889,0.998611111111113,1,0.25,0,7.49999998647865,32.0000000004311,99.9999998028387,0,9.99999999991674,NaN,NaN
0.00666666666666667,3.00634561183348,9.9852595706646,0,0.000118000533371819,0.401382581699585,80.175923972489,450,7.5,7.5,0,0,0,7.30901330862485,32.013075099213,151330,0.2094,0.206355941488526,0.00195020319625482,0.141496238022402,0.00733027459126384,0.0001,64.2423713980868,88.3344873698749,0.285789184446021,0.00843325994002654,0.970530764831249,92.4599808726921,0.00138888888888689,0,0,10.0015277777778,0.998472222222224,1,0.25,0,7.49999998502469,32.0000000005254,99.9999997017422,0,9.99999999989624,NaN,NaN
0.00722222222222222,3.00697431661487,9.98381123324151,0,0.000134695064288308,0.400409798800612,76.729093867581,450,7.5,7.5,0,0,0,7.30647273892033,32.0138381932953,151330,0.2094,0.205867121837,0.0019976102125637,0.134117032262602,0.00694976351042698,0.0001,64.2414792792245,88.3332606723694,0.322968272019622,0.00804793402909337,0.968594850926747,92.4593561872359,0.00152777777777557,0,0,10.0016666666667,0.998333333333336,1,0.25,0,7.49999998355103,32.0000000006263,99.9999995793714,0,9.99999999987349,NaN,NaN
0.00777777777777778,3.0076015280336,9.98236575059673,0,0.000152261306122092,0.399381632672654,73.3209773991589,450,7.5,7.5,0,0,0,7.30394481132974,32.0145206379974,151330,0.2094,0.205405142395067,0.0020454727225308,0.127156412931413,0.00659098811699113,0.0001,64.2405871851391,88.3320340089337,0.358047660830498,0.00767607263788458,0.966535763901777,92.4587315149174,0.00166666666666426,0,0,10.0018055555555,0.998194444444447,1,0.25,0,7.49999998205776,32.0000000007331,99.9999994357238,0,9.99999999984851,NaN,NaN
0.00833333333333333,3.00822715254144,9.98092329394753,0,0.000170736880494635,0.398297442920435,69.9809279869851,450,7.5,7.5,0,0,0,7.30142894432898,32.0151279161833,151330,0.2094,0.20496874504961,0.0020937813057539,0.120593205544501,0.00625285004698194,0.0001,64.2396951158296,88.3308073795662,0.391133944469703,0.00731709400666118,0.964351992014366,92.4581068557445,0.00180555555555295,0,0,10.0019444444444,0.998055555555558,1,0.25,0,7.49999998054499,32.0000000008451,99.9999992710385,0,9.99999999982129,NaN,NaN
0.00888888888888889,3.00885109544513,9.97948403585705,0,0.000190159838168067,0.397156830281225,66.7305972862451,450,7.5,7.5,0,0,0,7.29892456489441,32.0156651232048,151330,0.2094,0.204556688079873,0.00214252674074931,0.114407355122282,0.00593431100978124,0.0001,64.238803071295,88.3295807842657,0.422328324803794,0.00697044371888644,0.962042553166217,92.457482209725,0.00194444444444164,0,0,10.0020833333333,0.99791666666667,1,0.25,0,7.49999997901281,32.0000000009618,99.9999990857356,0,9.99999999979185,NaN,NaN
0.00944444444444444,3.00947326130886,9.97804814935159,0,0.000210568469920122,0.39595968757968,63.5855682330487,493.004981658754,7.5,7.5,0,0,0,7.29643110927316,32.0161369946808,151330,0.2094,0.204167786884183,0.00219169999587391,0.108579900294073,0.00563438949766629,0.0001,64.2379110515342,88.3283542230306,0.451726613347255,0.00663559350022201,0.959607107761864,92.456857576867,0.00208333333333033,0,0,10.0022222222222,0.997777777777781,1,0.25,0,7.4999999774613,32.0000000010827,99.9999988803689,0,9.99999999976019,NaN,NaN
0.01,3.01009355444265,9.97661580688922,0,0.00023200108134519,0.394706248585695,60.5566576354911,522.536410888976,7.5,7.5,0,0,0,7.29394802397787,32.0168297652371,151330,0.2094,0.203800915027483,0.00224129223098545,0.103092913790032,0.00535215743345837,0.0001,64.2370190565463,88.3271276958595,0.479419362330167,0.00631204001925716,0.957046067111523,105.65480237066,0.00222222222221902,0,0,10.0023611111111,0.997638888888892,1,0.25,0,7.49999997589055,32.0000000012072,99.9999986555885,0,9.99999999972631,NaN,NaN
0.0105555555555556,3.01071187947295,9.97518717136104,0,0.000254495733549959,0.393399721975762,57.6509893115362,540.313369142562,7.5,7.5,0,0,0,7.29147476698206,32.017676605988,151330,0.2094,0.203455003580704,0.00229129480254249,0.0979298206378655,0.00508673683080931,0.0001,64.2361270863301,88.3259012027511,0.505492154680229,0.00603571471957264,0.954366394308553,115.060058771049,0.00236111111110771,0,0,10.0025,0.997500000000004,1,0.25,0,7.49999997430065,32.0000000013371,99.9999984121111,0,9.99999999969023,NaN,NaN
0.0111111111111111,3.01132814632062,9.97376240459431,0,0.000278090091855786,0.392040502034651,54.8727608378747,548.870770903066,7.5,7.5,0,0,0,7.28901080709875,32.0185950821515,151330,0.2094,0.203129038382681,0.00233572012124083,0.0930744327426685,0.00483729339294765,0.0001,64.2352351408848,88.324674743704,0.600581234922475,0.00574932030916579,0.951568860693029,120.851844063683,0.00249999999999639,0,0,10.0026388888889,0.997361111111115,1,0.25,0,7.49999997269165,32.0000000014735,99.9999981506974,0,9.99999999965194,NaN,NaN
0.0116666666666667,3.01194226549767,9.97234166631984,0,0.000302820936698495,0.390629323250317,52.260280727522,550.241141109358,7.5,7.5,0,0,0,7.28655557782645,32.0195101126981,151330,0.2094,0.201938159269974,0.00238354231712468,0.0885113641097056,0.00464223448561126,0.0001,64.2343432202091,88.3234483187165,0.678421663036032,0.00546159158996853,0.948654990239117,123.673764179709,0.00263888888888508,0,0,10.0027777777778,0.997222222222226,1,0.25,0,7.49999997106365,32.000000001617,99.9999978721342,0,9.99999999961145,NaN,NaN
0.0122222222222222,3.01255414867795,9.97092424889228,0,0.000328723801477623,0.389452852790923,49.867075398219,540.537861596458,7.5,7.5,0,0,0,7.28410859725994,32.0203607922387,151330,0.2094,0.200960600692159,0.00243351783791322,0.0849433009504907,0.00449204146822992,0.0001,64.2334513243021,88.3222219277875,0.737767042302899,0.0051772965054198,0.9462563112608,124.127006147876,0.00277777777777377,0,0,10.0029166666666,0.997083333333338,1,0.25,0,7.4999999694167,32.0000000017675,99.9999975774446,0,9.99999999956876,NaN,NaN
0.0127777777777778,3.01316418734679,9.96950944284909,0,0.000355625901797021,0.388511526490399,47.7183727766458,514.746458134381,7.5,7.5,0,0,0,7.28167154196552,32.021055347357,151330,0.2094,0.200213652906588,0.00248491374929079,0.0821960389114542,0.00437615254814902,0.0001,64.2325594531628,88.3209955709154,0.775855240091146,0.0048988506979827,0.94437407841785,120.923145240355,0.00291666666666246,0,0,10.0030555555555,0.996944444444449,1,0.25,0,7.49999996775088,32.0000000019246,99.9999972679822,0,9.99999999952389,NaN,NaN
0.0133333333333333,3.01377277404134,9.96809663381769,0,0.000383354383095793,0.38777373791364,45.8144402750043,473.637859608641,7.5,7.5,0,0,0,7.27924510574156,32.021476955184,151330,0.2094,0.19973346189582,0.00253731573594401,0.0800762498269708,0.00428247087512057,0.0001,64.2316676067902,88.3197692480989,0.795632386084005,0.00462522203215486,0.942939067177515,112.548581221897,0.00305555555555115,0,0,10.0031944444444,0.99680555555556,1,0.25,0,7.49999996606624,32.0000000020871,99.9999969452561,0,9.99999999947684,NaN,NaN
0.0138888888888889,3.01438024868912,9.96668540864338,0,0.000411759028578321,0.38717286163481,44.1358335616688,450,7.5,7.5,0,0,0,7.2768297587439,32.0215562586929,151330,0.2094,0.199483824850834,0.00259092430509076,0.0783624859190293,0.00420057495176262,0.0001,64.2307757851831,88.3185429593365,0.789599433389181,0.00435465619150118,0.941804789170395,99.6317015777784,0.00319444444443984,0,0,10.0033333333333,0.996666666666671,1,0.25,0,7.49999996436289,32.0000000022528,99.9999966107773,0,9.99999999942761,NaN,NaN
0.0144444444444444,3.01498683989632,9.96527556893554,0,0.00044073726588685,0.386637864534541,42.6449112446879,450,7.5,7.5,0,0,0,7.27442560181803,32.0214584448255,151330,0.2094,0.199559812519754,0.00264612111692505,0.0768640029221295,0.00411595869966299,0.0001,64.2298839883406,88.3173167046267,0.748628809048272,0.00408657846261898,0.940814899707064,92.4512364742969,0.00333333333332853,0,0,10.0034722222222,0.996527777777783,1,0.25,0,7.49999996264089,32.0000000024191,99.9999962659368,0,9.99999999937619,NaN,NaN
